63860	9.397565	49.967421
63877	9.255757	50.024451
63809	9.063789	49.979668
63857	9.299923	49.9742
63879	9.365114	49.93084
63869	9.372024	50.026068
63869	9.344068	50.071523
63872	9.303118	49.895194
63872	9.289835	49.916005
63872	9.336741	49.861134
63825	9.232669	50.063453
63825	9.275529	50.106403
63825	9.206654	50.083556
63825	9.245601	50.085774
63825	9.258161	50.070187
63825	9.240606	50.125878
63825	9.363698	50.112221
97706	10.081545	50.265911
97769	9.790706	50.310422
97672	10.078935	50.199823
97705	9.994308	50.268196
97755	9.89097		50.115381
97786	9.770842	50.396626
97702	10.194415	50.248803
97718	10.123789	50.22115
97723	9.961254	50.198925
97712	10.133814	50.143733
97797	9.787031	50.166472
97770	9.906676	50.375776
97799	9.671643	50.262347
97764	9.893743	50.279954
97764	9.804018	50.273228
97764	9.860312	50.319842
97764	9.859881	50.269823
97725	9.964231	50.145341
97725	9.932065	50.108503
97717	10.00738	50.164483
97717	10.019246	50.147727
97717	10.069741	50.13965
97717	10.034484	50.131792
97711	10.275658	50.184506
97711	10.205231	50.166289
97711	10.319093	50.200112
97615	10.216904	50.322861
97654	10.202195	50.401071
97653	10.008969	50.400975
97631	10.467271	50.299384
97656	10.119621	50.440597
97657	10.007866	50.347686
97638	10.353266	50.394282
97638	10.305483	50.42846
97638	10.286933	50.402879
97638	10.27181	50.458635
97631	10.434479	50.334541
97631	10.36886	50.268767
97631	10.501167	50.330664
97631	10.449813	50.363026
97631	10.561715	50.240205
97631	10.404897	50.260471
97631	10.570532	50.319836
97618	10.17179	50.314143
97607	10.17964	50.296206
97607	10.279487	50.3201
97607	10.20876	50.309492
97607	10.104756	50.380479
97607	10.232177	50.283115
97607	10.17997	50.276566
97648	10.144596	50.522474
97647	10.12623	50.505343
97650	10.182341	50.478937
97618	10.258		50.35418
97618	10.288395	50.353197
97618	10.256949	50.377932
97618	10.225025	50.365686
97642	10.230125	50.457945
97642	10.158379	50.464086
97642	10.241892	50.501247
97633	10.409736	50.300535
97633	10.354982	50.317076
97633	10.34169	50.33356
97480	10.664635	49.971589
97432	10.506648	50.031494
97514	10.660283	49.926205
97476	10.546513	49.994429
97484	10.569258	50.080997
96124	10.658122	50.197969
96181	10.552708	49.888834
97522	10.588094	49.987545
96190	10.856144	50.126535
97470	10.595267	50.008547
97500	10.70173	50.018072
97500	10.674474	49.984027
97500	10.716606	50.043605
97500	10.724647	49.971541
96104	10.795557	50.097475
96104	10.737993	50.14588
96104	10.798737	50.065013
97457	10.436956	50.154108
97457	10.522238	50.214316
97457	10.652749	50.14024
97457	10.525353	50.139053
97457	10.450476	50.120708
97457	10.625268	50.208977
97531	10.343449	50.024261
97531	10.447021	50.019983
97531	10.466646	50.011902
97337	10.160342	49.801715
96160	10.470633	49.773441
97318	10.159239	49.736047
97350	10.218579	49.708023
97357	10.350427	49.817844
97359	10.230255	49.799637
97351	10.372217	49.77071
97355	10.34926	49.743044
97351	10.342259	49.765202
97351	10.343607	49.794578
97320	10.239866	49.755099
97320	10.285372	49.770453
97320	10.305512	49.747215
97344	10.259423	49.70383
97344	10.295646	49.687505
97344	10.244063	49.728659
97344	10.231733	49.680328
97318	10.158976	49.770836
97318	10.08231	49.764669
97318	10.135227	49.759408
97318	10.152113	49.772867
97318	10.130682	49.708224
97340	10.144126	49.668679
97340	10.135151	49.696729
97340	10.149589	49.62401
97340	10.166032	49.65804
97340	10.142531	49.673075
97340	10.21951	49.641667
97326	10.18145	49.858395
97326	10.204484	49.828894
97332	10.226896	49.864209
63913	9.21813		49.644565
97903	9.338969	49.771638
97904	9.380231	49.778692
63928	9.327814	49.705561
63815	9.161132	49.846407
63902	9.160594	49.802337
63861	9.256995	49.820249
97906	9.442597	49.783411
63918	9.221888	49.727262
63868	9.158679	49.878601
63931	9.177112	49.618171
63911	9.183177	49.783497
63847	9.218337	49.902153
63887	9.257405	49.701266
63850	9.083711	49.858373
63843	9.137005	49.911359
63778	9.143788	49.842701
63936	9.247183	49.639942
63834	9.151373	49.908857
63937	9.214786	49.666356
63939	9.156411	49.797293
63927	9.267557	49.71697
63927	9.398533	49.706531
63921	9.209407	49.719166
63921	9.173847	49.744751
63921	9.180702	49.711322
63835	9.209492	49.869813
63839	9.166624	49.872351
63933	9.266743	49.792408
63934	9.247397	49.773849
97909	9.401534	49.827992
97909	9.408401	49.783331
97448	9.966942	49.978736
97776	9.808713	49.989568
97833	9.470432	50.063544
97732	9.700757	50.051307
97747	9.764132	49.962153
97855	9.602788	49.811476
97803	9.575872	49.993219
97820	9.600307	49.844144
97794	9.648272	50.093154
97892	9.491265	49.793076
97892	9.515263	49.766448
97892	9.463565	49.835206
97828	9.694672	49.858627
97828	9.492085	49.868565
97828	9.626853	49.819185
97828	9.52914		49.852286
97828	9.603567	49.869021
97828	9.637912	49.867316
97828	9.626192	49.89529
97828	9.589787	49.890749
97828	9.671485	49.901792
97775	9.574579	50.174553
97775	9.649037	50.147057
97775	9.589888	50.152252
97775	9.614814	50.193443
97775	9.615206	50.209147
97737	9.781104	50.019333
97737	9.738256	50.121214
97733	9.783261	50.041066
97804	9.645834	50.036072
97804	9.56761		49.930042
97804	9.507095	49.983652
97854	9.668391	49.951957
97225	9.799753	49.924436
97225	9.883252	49.911125
97225	9.857816	49.941657
97225	9.816925	49.899077
97846	9.41984		50.003105
97846	9.516827	50.041254
97846	9.430765	50.030589
97493	10.180496	50.006556
97456	10.220886	50.075653
97502	10.129282	50.062868
97505	10.154551	50.041966
97465	10.282762	50.019951
97506	10.198374	50.002934
97508	10.312228	49.98423
97509	10.236498	49.919644
97462	10.173179	50.063452
97490	10.144501	50.100273
97520	10.215423	49.985703
97451	10.304632	50.051285
97525	10.248666	49.990136
97526	10.254735	50.03895
97488	10.359977	50.187339
97532	10.269843	50.092281
97534	10.121655	49.962578
97535	10.029698	50.095045
97438	10.099729	49.982612
97441	10.387831	49.906407
97441	10.417671	49.969906
97441	10.313963	49.887039
97441	10.350935	49.899878
97441	10.320149	49.867669
97441	10.430249	49.90689
97441	10.410276	49.860794
97441	10.339803	49.946332
97523	10.137673	49.921585
97523	10.178171	49.921203
97249	9.829509	49.759499
97253	10.002455	49.63341
97216	9.982932	49.778601
97261	9.906743	49.869746
97262	10.027047	49.927963
97200	9.881124	49.784677
97271	9.844336	49.699387
97273	10.039905	49.846629
97277	9.671808	49.730719
97195	10.060849	49.665427
97236	9.981329	49.759892
97234	9.916221	49.731665
97219	9.956389	49.857057
97226	10.026372	49.790279
97288	10.030428	49.753886
97291	9.84164		49.878637
97274	9.798952	49.865408
97294	10.044621	49.868528
97206	9.87255		49.833205
97295	9.800435	49.758046
97297	9.842148	49.787616
97299	9.86927		49.811009
97239	10.06413	49.552013
97239	10.020985	49.572998
97239	10.001698	49.59447
97241	10.067369	49.898712
97241	10.084387	49.878343
97246	10.000876	49.724853
97246	10.09358	49.671127
97246	10.025809	49.70595
97246	10.014912	49.707964
97230	10.004205	49.830509
97230	10.17989	49.890048
97230	10.128597	49.863381
97231	9.879553	49.599237
97232	9.947387	49.653361
97264	9.707536	49.760728
97264	9.6806		49.782004
97264	9.694674	49.80431
97264	9.729739	49.795403
97268	9.900551	49.684161
97268	9.858042	49.655984
97270	9.844814	49.744374
97270	9.763603	49.727574
97276	9.842166	49.860126
97276	9.863862	49.835946
97285	10.008247	49.514836
97285	9.974407	49.556588
97285	9.969553	49.510442
97285	9.935868	49.49422
97265	9.765505	49.814012
97265	9.815768	49.801523
86143	10.892578	48.369696
87577	10.620583	47.879698
87435	10.317823	47.724016
87688	10.184968	47.988445
86444	10.981809	48.457486
86542	11.133655	48.461439
86313	10.98469	48.353917
86568	11.075061	48.488339
86570	11.115454	48.511007
86425	10.98699	48.295828
86504	10.983652	48.244229
86508	10.924886	48.486862
86510	11.0435		48.289864
86447	10.953041	48.513814
86447	11.018061	48.507729
86447	10.930284	48.516117
86556	11.184385	48.49172
86556	11.249492	48.461785
86451	11.137667	48.35707
86451	11.048293	48.384785
86451	11.085901	48.335239
86451	11.064895	48.421666
86451	11.164857	48.402055
86406	10.984519	48.262556
86406	10.965841	48.212774
86406	11.001126	48.215553
86552	11.089143	48.584611
86552	10.960289	48.588885
86477	10.719444	48.425522
86450	10.590476	48.464837
86482	10.775351	48.404945
86485	10.811551	48.518491
86394	10.835456	48.271966
86420	10.782147	48.357991
86421	10.590678	48.347727
86846	10.655696	48.290438
86456	10.82349	48.455715
86358	10.87901	48.424752
86836	10.822428	48.188776
86497	10.683894	48.394913
86331	10.889586	48.267499
86500	10.693702	48.341876
86462	10.855713	48.492842
86400	10.853575	48.546673
86344	10.831597	48.395449
86827	10.757701	48.179039
86382	10.845885	48.36738
86672	10.907739	48.566043
86517	10.800312	48.245187
86439	10.596714	48.398719
86695	10.804495	48.612811
86695	10.799608	48.59731
86695	10.869101	48.59937
86695	10.820736	48.56553
86695	10.831375	48.594912
86695	10.836618	48.5734
86463	10.706286	48.439122
86463	10.673265	48.489038
86463	10.736938	48.459
86463	10.658608	48.457621
86459	10.733868	48.331324
86459	10.640653	48.31583
86863	10.605163	48.265334
86863	10.639736	48.244483
86863	10.596906	48.175397
86863	10.640778	48.180734
86863	10.590225	48.226006
86845	10.781536	48.228812
86845	10.840706	48.219286
86845	10.85721	48.238311
86836	10.829978	48.158939
86837	10.814241	48.160674
86851	10.718065	48.161613
86851	10.759404	48.142528
86657	10.617074	48.714739
86644	10.721496	48.604377
89407	10.495232	48.580882
89412	10.429935	48.570341
89421	10.312137	48.546161
89421	10.367549	48.549064
89421	10.377094	48.597246
89421	10.318138	48.567599
89428	10.321505	48.632815
89428	10.301133	48.657789
89428	10.324288	48.673287
89424	10.430915	48.644493
89424	10.414959	48.620356
89424	10.39664	48.654111
89420	10.618163	48.631656
89420	10.567234	48.611681
89420	10.544484	48.646718
89420	10.497394	48.656942
89420	10.65185	48.655503
86635	10.640403	48.557831
86635	10.695387	48.529665
86637	10.615175	48.509484
86635	10.682234	48.561969
86635	10.635449	48.530034
89438	10.455887	48.506631
89438	10.484402	48.499951
89438	10.529584	48.513757
86513	10.444326	48.265505
89346	10.18502	48.417306
89327	10.406193	48.431944
89349	10.448229	48.339553
89305	10.281413	48.45447
89341	10.435838	48.389095
89358	10.364935	48.372717
86371	10.360594	48.242164
89336	10.223257	48.448055
86476	10.360202	48.304251
89362	10.404234	48.501014
89362	10.361991	48.482447
89362	10.352678	48.458365
89356	10.433249	48.466778
89356	10.449315	48.437474
89356	10.5234		48.43447
89356	10.444424	48.424444
89356	10.488332	48.464226
89359	10.253443	48.43348
89359	10.273333	48.407043
89332	10.318667	48.337528
89332	10.305326	48.372596
89332	10.291038	48.348836
86371	10.389531	48.1998
86371	10.297763	48.23717
86371	10.324676	48.256156
86371	10.313389	48.204561
86371	10.313066	48.303642
86371	10.363351	48.189497
86467	10.493311	48.242055
86467	10.455458	48.308592
86467	10.470124	48.282534
86473	10.53914	48.227088
86473	10.532308	48.293618
89285	10.093865	48.25525
89253	10.10286	48.222701
89276	10.123851	48.428565
89210	9.998683	48.392999
89270	10.051368	48.437492
89297	10.230854	48.278334
89243	10.04419	48.323834
89266	10.076052	48.277272
89260	10.160072	48.304461
89284	10.10655	48.379539
89284	10.160693	48.354606
89281	10.11339	48.159753
89281	10.129397	48.123643
89281	10.170488	48.147788
89290	10.178679	48.222374
89290	10.19101	48.173533
89290	10.169778	48.196151
88131	9.661948	47.571583
88178	9.903624	47.630203
88129	9.684376	47.546458
88151	9.885042	47.602267
88149	9.608645	47.576263
88145	9.833368	47.627061
88175	9.848308	47.581684
88142	9.638482	47.570249
88168	9.916736	47.582302
88145	9.829729	47.649596
88138	9.777567	47.610295
88138	9.763071	47.588967
88138	9.721621	47.579215
88167	9.98642		47.647887
88167	10.008958	47.628527
88167	10.050338	47.65296
88167	9.972841	47.622886
88167	9.944133	47.564533
88167	10.004356	47.593471
87622	10.70045	47.569686
87656	10.667839	47.921672
86983	10.795091	47.701215
87611	10.618465	47.779483
87665	10.669985	47.892332
87482	10.500066	47.621926
87459	10.557878	47.581473
87671	10.412979	47.898111
87643	10.736935	47.576893
87642	10.820668	47.629783
86802	10.723701	48.035752
86860	10.725372	47.999749
86862	10.740889	48.092526
86875	10.776097	47.996127
87666	10.57232	47.908097
87666	10.6129		47.929763
87666	10.646483	47.953885
87679	10.753276	47.909688
87679	10.741766	47.942458
87679	10.743709	47.878055
87679	10.715039	47.890527
87679	10.713095	47.932307
87640	10.534541	47.817575
87640	10.639856	47.833183
87640	10.726827	47.829747
87640	10.589056	47.81891
87653	10.541831	47.943787
87653	10.511897	47.914934
87653	10.533666	47.875252
87630	10.435285	47.823449
87630	10.419253	47.845843
87630	10.379496	47.828095
87657	10.506919	47.706839
87647	10.469881	47.779165
87647	10.506239	47.771521
87637	10.604366	47.612055
87637	10.633921	47.612561
87637	10.602972	47.698667
87637	10.539754	47.658218
87637	10.605664	47.653945
87637	10.557986	47.722897
87672	10.71286	47.616803
87672	10.718053	47.652601
87675	10.688702	47.737011
87675	10.749235	47.773654
86819	10.592777	48.002989
87740	10.134546	47.998886
86833	10.652382	48.104011
87733	10.394846	47.947929
86865	10.581081	48.137261
87719	10.491139	48.047279
87776	10.352914	48.008522
86874	10.561265	48.102383
87720	10.300894	47.881258
87720	10.26318	47.971213
87720	10.300871	47.941672
87725	10.253448	48.143052
87725	10.283864	48.086384
87725	10.309701	48.149798
87725	10.299785	48.107199
87725	10.224421	48.121675
87725	10.261922	48.182167
87739	10.40141	48.137046
87769	10.427632	48.086861
87772	10.457079	48.120469
87775	10.478717	48.129483
87745	10.518989	48.167869
87757	10.474075	48.172874
87737	10.194234	48.074953
87737	10.151743	48.072741
87737	10.154832	48.038173
87737	10.188971	48.057656
87737	10.150899	48.093359
87746	10.335028	48.03756
87761	10.288982	48.060002
87746	10.419999	48.045102
87746	10.304083	48.01194
86854	10.680117	48.06172
86839	10.639923	48.05981
86871	10.580658	48.070394
86879	10.673361	48.039565
87766	10.211963	47.967567
87766	10.258484	48.02553
87766	10.238632	47.945918
87766	10.208405	47.987719
87766	10.21907	48.002901
87766	10.266633	48.005224
87742	10.494802	48.020061
87742	10.505072	48.002688
87742	10.442289	48.024001
87742	10.466101	47.963267
87758	10.156359	47.90474
87763	10.115516	47.897235
87764	10.129067	47.85645
87728	10.221332	47.875068
87728	10.262371	47.894552
87728	10.200981	47.923644
86661	10.818019	48.682934
86604	10.777945	48.719139
86742	10.455724	48.97034
86655	10.692591	48.786821
86687	10.79681	48.768255
86688	10.946638	48.741629
86690	10.807913	48.657172
86753	10.591308	48.809073
86715	10.49277	48.847442
86698	10.867317	48.672063
86660	10.679235	48.671087
86747	10.502083	48.927633
86748	10.468622	48.923783
86757	10.47642	48.884922
86729	10.621298	49.00813
86729	10.554899	48.965136
86729	10.623252	48.959308
86729	10.649913	48.938941
86729	10.602907	48.921702
86729	10.605363	48.955274
86720	10.616329	48.84666
86720	10.486326	48.725457
86720	10.570377	48.863193
86720	10.469864	48.808833
86720	10.448158	48.758933
86720	10.534662	48.78423
86720	10.57975	48.774266
86720	10.51656	48.817302
86720	10.614636	48.892784
86650	10.76439	48.832623
86650	10.704435	48.823186
86650	10.798165	48.871675
86650	10.724374	48.872377
86650	10.780292	48.902579
86675	10.824739	48.78494
86653	10.904183	48.791856
86653	10.855355	48.841433
86703	10.94659	48.847454
86704	10.974232	48.824459
86638	10.879082	48.707762
86638	10.949824	48.612696
86638	10.906217	48.623205
86638	10.932959	48.721745
86638	10.921054	48.690496
87449	10.215024	47.803647
87488	10.378456	47.735561
87542	10.257416	47.542493
87474	10.239748	47.695984
87545	10.285671	47.538563
87460	10.288985	47.808713
87467	10.344273	47.697468
87490	10.346413	47.80179
87539	10.370607	47.506738
87504	10.221256	47.561482
87493	10.297132	47.780476
87466	10.452462	47.64607
87528	10.021839	47.554303
87555	10.276053	47.408447
87549	10.290746	47.575009
87520	10.281195	47.51239
87477	10.349761	47.661163
87444	10.30443	47.670993
87497	10.410242	47.60257
87487	10.231536	47.745013
87499	10.401867	47.766634
87538	10.103847	47.465751
87536	10.232296	47.461085
87536	10.270591	47.459403
87538	10.239691	47.449379
87527	10.237983	47.495843
87478	10.127984	47.59737
87478	10.126481	47.640846
66111	6.996011	49.236301
66299	7.09686		49.32234
66352	6.839853	49.205999
66265	6.928669	49.338133
66271	7.039191	49.156787
66346	6.884983	49.287743
66287	7.053288	49.324795
66292	6.945007	49.304923
66280	7.060058	49.29895
66333	6.85431		49.249592
66701	6.695571	49.393926
66679	6.743149	49.509713
66663	6.64256		49.44354
66693	6.600077	49.493948
66706	6.385962	49.473131
66687	6.890001	49.53951
66709	6.820098	49.556125
66571	6.967465	49.406885
66557	7.051397	49.377607
66589	7.061476	49.361206
66538	7.178148	49.345482
66564	7.16207		49.402493
66578	7.129121	49.371056
66583	7.152489	49.315412
66763	6.726833	49.351599
66822	6.911515	49.410726
66809	6.788315	49.379009
66780	6.685043	49.37968
66740	6.75122		49.31506
66793	6.806558	49.353678
66839	6.85793		49.440709
66773	6.815906	49.303926
66802	6.698427	49.242233
66787	6.805318	49.261607
66798	6.716472	49.329587
66359	6.801916	49.276851
66806	6.778554	49.304964
66450	7.257578	49.347836
66440	7.252923	49.23727
66453	7.204325	49.149071
66424	7.340244	49.3237
66459	7.226366	49.284514
66399	7.142743	49.197062
66386	7.115276	49.27897
66629	7.248603	49.552395
66646	7.057295	49.451724
66640	7.140686	49.521212
66625	7.143099	49.586753
66620	6.970552	49.606237
66649	7.089249	49.511195
66606	7.173032	49.468359
66636	7.037625	49.483965
10178	13.405538	52.51767
14770	12.563364	52.408651
03046	14.335117	51.759345
15230	14.550979	52.341757
14469	13.05358	52.400355
16356	13.57961	52.576115
16321	13.587484	52.67936
16225	13.820369	52.834577
16341	13.543257	52.654626
16244	13.682846	52.850132
16348	13.449752	52.752045
16356	13.730878	52.630925
16359	13.63123	52.765802
16359	13.836028	52.777824
16359	13.599177	52.842116
16359	13.702863	52.775711
16321	13.62511	52.721251
16359	13.719273	52.7089
16247	13.806665	52.962341
16247	13.707059	53.028652
16247	13.744797	52.97943
16247	13.894945	52.95847
16230	13.81107	52.887165
16230	13.87165	52.90212
16230	13.925103	52.809713
16230	13.968217	52.861098
16230	14.118736	52.922468
16248	13.928078	52.833886
16230	14.044652	52.866613
16230	14.07355	52.932981
15741	13.632815	52.243008
15732	13.622166	52.37158
15754	13.790831	52.293584
15926	13.642563	51.832852
15711	13.624464	52.299444
15907	13.896595	51.942032
15926	13.715887	51.852659
15913	14.037763	52.038253
15749	13.536256	52.264886
12529	13.506629	52.387554
15732	13.596432	52.357838
15745	13.636571	52.321356
15738	13.630155	52.353337
15755	13.655728	52.159665
15755	13.698782	52.10614
15748	13.761856	52.109763
15755	13.836398	52.147148
15755	13.64345	52.154297
15755	13.610567	52.136218
15913	14.016045	51.917765
15913	14.172163	51.879267
15913	14.354101	51.991607
15868	14.30064	51.988274
15913	14.090753	51.92858
15913	14.174865	52.019648
15913	14.168133	51.930504
15913	14.120032	51.912102
15938	13.744925	51.96523
15938	13.576087	51.91603
15938	13.602979	51.970422
15938	13.698458	51.934426
15938	13.829042	52.031752
15938	13.666566	52.010576
15910	13.895191	52.028481
15938	13.764921	51.977766
15938	13.442532	51.941927
15938	13.902915	52.108315
04924	13.394139	51.515956
03253	13.561167	51.635945
04910	13.520152	51.460775
04895	13.236202	51.587007
03238	13.707896	51.629598
04916	13.23544	51.69229
04931	13.220314	51.434662
04932	13.493509	51.429725
04916	13.228504	51.814067
03249	13.644831	51.695472
04938	13.297304	51.593145
03253	13.670059	51.603797
03253	13.563897	51.575187
03253	13.387897	51.606556
03253	13.496651	51.596921
03253	13.429498	51.596654
03238	13.758335	51.737593
03238	13.760687	51.615665
03238	13.732237	51.642931
03238	13.848571	51.588502
04928	13.623827	51.534994
04928	13.558446	51.497262
04928	13.619668	51.463914
04928	13.694503	51.425191
04936	13.471073	51.697732
04936	13.47168	51.763612
04936	13.315825	51.725756
04936	13.416883	51.797024
04936	13.384798	51.722303
04932	13.573388	51.406143
04932	13.67473	51.381269
04932	13.616906	51.386942
04932	13.535293	51.402367
14656	12.997668	52.581603
14624	13.082659	52.535741
14612	13.095729	52.562932
14669	12.843529	52.477436
14715	12.311809	52.522804
14641	12.876378	52.607013
14727	12.337104	52.530804
14712	12.338699	52.606376
14621	13.129571	52.599887
14641	12.942829	52.545674
14662	12.579825	52.73771
14662	12.62743	52.727519
14662	12.640341	52.672338
14662	12.710464	52.675763
14662	12.666402	52.642745
14662	12.685425	52.624672
14715	12.518102	52.636488
14715	12.558619	52.566196
14715	12.505222	52.603483
14715	12.460703	52.630741
14728	12.375881	52.754595
14728	12.369177	52.791655
14728	12.310633	52.703673
14728	12.493926	52.740603
14728	12.342021	52.750977
14728	12.336942	52.666875
15345	13.728164	52.566902
16259	14.031047	52.788194
15370	13.755292	52.531041
15366	13.650114	52.504358
15324	14.360261	52.645821
15374	14.140462	52.503279
15366	13.688932	52.529791
15345	13.815749	52.537708
15562	13.784895	52.471348
15306	14.381058	52.533809
15344	13.881977	52.579644
16269	14.133867	52.721345
16259	13.816021	52.69905
16259	13.958062	52.805096
16259	13.837146	52.737857
16259	13.885506	52.703291
15328	14.511961	52.536635
15328	14.511907	52.613691
15328	14.492552	52.573889
15328	14.552526	52.549931
15328	14.452063	52.608839
15326	14.539936	52.425777
15326	14.534429	52.471733
15326	14.580288	52.501045
15326	14.395128	52.397056
15326	14.44273	52.426849
15377	14.073102	52.568175
15377	13.945498	52.533872
15377	13.949866	52.590786
15377	13.923456	52.527478
15377	14.069325	52.542844
15320	14.353613	52.571655
15320	14.112168	52.611019
15320	14.243104	52.595594
15306	14.31639	52.428725
15306	14.42896	52.44673
15306	14.342499	52.470767
15306	14.403174	52.493759
15306	14.27109	52.522048
16269	14.160301	52.693135
16269	14.278128	52.724922
16269	14.225618	52.663302
16269	14.162889	52.765114
16269	13.987671	52.637357
16269	14.107646	52.664784
16547	13.282792	52.688528
16798	13.145303	53.184686
16548	13.314719	52.630739
16761	13.209009	52.639059
16540	13.279528	52.671291
16766	13.026328	52.76282
16767	13.193664	52.723649
16559	13.393076	52.871681
16775	13.153285	52.896651
16567	13.378858	52.665367
16727	13.111985	52.696092
16515	13.236623	52.754051
16727	13.178818	52.690363
16792	13.332283	52.979224
16775	13.158176	53.007024
16775	13.096307	53.069534
16775	13.120006	53.007176
16775	13.088633	53.019253
16775	13.05065	53.102905
03205	13.949411	51.74682
01983	14.010831	51.588116
